,ids,speaker,mfcc_feautres,label,filepath
1341,1341,theo,"[[-1098.9015    -1098.9015    -1098.9015    ...  -772.97644
   -751.06494    -766.4934   ]
 [    0.            0.            0.        ...   143.10088
    166.28453     153.94775  ]
 [    0.            0.            0.        ...  -111.80787
   -104.52553    -101.00705  ]
 ...
 [    0.            0.            0.        ...   -10.150026
      3.4109368     7.0895214]
 [    0.            0.            0.        ...    18.449884
     28.293873     28.349155 ]
 [    0.            0.            0.        ...   -26.16146
    -20.241379    -14.202831 ]]",6,recordings/6_theo_32.wav
1342,1342,yweweler,"[[-948.0513    -948.0513    -948.0513    ... -780.6088    -795.641
  -803.50903  ]
 [   0.           0.           0.        ...  121.12941    102.35208
    95.437416 ]
 [   0.           0.           0.        ...    3.4409077   -9.269812
   -10.87873  ]
 ...
 [   0.           0.           0.        ...   -9.081953   -10.203691
   -11.256528 ]
 [   0.           0.           0.        ...   -1.4755754   -3.5900202
    -3.2787032]
 [   0.           0.           0.        ...   -6.923128   -18.038631
    -5.854282 ]]",1,recordings/1_yweweler_19.wav
1343,1343,nicolas,"[[-906.569     -906.569     -906.569     ... -546.48834   -552.55853
  -572.92395  ]
 [   0.           0.           0.        ...  204.52982    199.21109
   186.00616  ]
 [   0.           0.           0.        ...  -66.74643    -69.826065
   -62.92861  ]
 ...
 [   0.           0.           0.        ...  -10.186235    -4.7662563
    -8.309618 ]
 [   0.           0.           0.        ...    6.147957    15.581584
    14.084052 ]
 [   0.           0.           0.        ...   -9.376776    -9.233147
     1.1967422]]",3,recordings/3_nicolas_22.wav
1344,1344,george,"[[-7.7972021e+02 -7.7972021e+02 -7.7972021e+02 ... -5.3691681e+02
  -5.2593109e+02 -5.8652783e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.3856836e+02
   1.4571613e+02  1.0832968e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.8797714e+01
  -7.4419136e+01 -5.4997688e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.5267453e+00
  -3.0354037e+00  7.8222232e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.0270059e-01
   2.8142657e+00 -1.2555179e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0254726e+01
  -1.2064172e+01 -2.9341244e+01]]",8,recordings/8_george_10.wav
1345,1345,theo,"[[-1024.6095   -1024.6095   -1024.6095   ...  -734.64655   -729.6694
   -723.4357  ]
 [    0.           0.           0.       ...   115.126564   136.20723
    144.59573 ]
 [    0.           0.           0.       ...  -120.378555  -104.96803
   -103.052025]
 ...
 [    0.           0.           0.       ...     9.253433     5.327512
      7.800012]
 [    0.           0.           0.       ...     8.850108     9.832195
     12.611031]
 [    0.           0.           0.       ...   -36.910965   -27.885048
    -25.977839]]",8,recordings/8_theo_38.wav
1346,1346,nicolas,"[[-8.6249823e+02 -8.6249823e+02 -8.6249823e+02 ... -5.4327783e+02
  -5.5217889e+02 -5.6372949e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8110399e+02
   1.7458095e+02  1.6072670e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -6.1968864e+01
  -6.0923592e+01 -6.1367409e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  4.2872405e-01
  -4.5122371e+00 -4.7995434e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  8.8686905e+00
   1.0685878e+01  2.3707363e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.4362202e+00
  -1.0772316e+01 -1.6821771e+00]]",9,recordings/9_nicolas_30.wav
1347,1347,nicolas,"[[-886.627     -886.627     -886.627     ... -558.72217   -554.5859
  -546.57446  ]
 [   0.           0.           0.        ...  183.73538    191.67874
   178.64548  ]
 [   0.           0.           0.        ...  -60.49066    -57.7783
   -66.18826  ]
 ...
 [   0.           0.           0.        ...    5.8433695   -8.628342
    -7.8467274]
 [   0.           0.           0.        ...    9.70032     14.479193
     5.0509963]
 [   0.           0.           0.        ...  -17.150284    -5.203964
    -4.471374 ]]",3,recordings/3_nicolas_26.wav
1348,1348,george,"[[-7.7931659e+02 -7.7931659e+02 -7.7931659e+02 ... -5.6163171e+02
  -5.7022626e+02 -5.6763977e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.3918179e+02
   1.3243927e+02  1.3087601e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.4490135e+01
  -3.9299232e+01 -4.5504295e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.8563147e+01
  -1.8536671e+01 -1.2295651e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.9760389e+00
  -2.8423423e-01  6.0744491e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.7712021e+00
  -5.0173883e+00 -5.8614016e-01]]",5,recordings/5_george_22.wav
1349,1349,lucas,"[[-7.8288940e+02 -7.8288940e+02 -7.8288940e+02 ... -6.2422443e+02
  -6.9242438e+02 -7.0680951e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.0011380e+02
   7.0293732e+01  6.1693562e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.8825493e+01
   1.7652272e+00  3.7163951e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.3695793e+00
   1.4969569e-01 -1.7710431e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  8.8343582e+00
   3.9029691e+00  2.2604039e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.1641464e+00
   1.7663522e+00  4.1386285e+00]]",6,recordings/6_lucas_41.wav
1350,1350,lucas,"[[-7.84602661e+02 -7.20154175e+02 -7.82273438e+02 ... -6.76709839e+02
  -6.98944580e+02 -7.13803162e+02]
 [-3.23429418e+00  2.11101418e+01  2.68198872e+00 ...  8.22020187e+01
   6.87311325e+01  6.02902679e+01]
 [-1.42249355e+01 -6.10768967e+01 -1.27452545e+01 ... -2.08850718e+00
  -3.65837312e+00  1.32008481e+00]
 ...
 [ 4.18253803e+00  6.50337982e+00  1.51862204e+00 ...  2.74249220e+00
   2.93270886e-01 -2.85141635e+00]
 [-1.69863725e+00 -1.74953103e+00 -6.16808891e+00 ...  4.13816738e+00
  -7.83188820e-01  3.18572354e+00]
 [-1.38681698e+00  4.30258560e+00  1.14893413e+00 ... -1.68525958e+00
   2.86297870e+00  2.24701691e+00]]",3,recordings/3_lucas_22.wav
1351,1351,theo,"[[-985.309     -985.309     -985.309     ... -709.78973   -731.39355
  -727.47675  ]
 [   0.           0.           0.        ...  188.77283    182.80017
   180.38397  ]
 [   0.           0.           0.        ...  -34.102245   -21.383999
   -27.546127 ]
 ...
 [   0.           0.           0.        ...   -6.1294775   -7.181054
    -9.953644 ]
 [   0.           0.           0.        ...    9.562008    12.512226
     3.3650386]
 [   0.           0.           0.        ...    2.7994995    2.9104314
    -8.268693 ]]",0,recordings/0_theo_19.wav
1352,1352,nicolas,"[[-9.0368719e+02 -9.0368719e+02 -9.0368719e+02 ... -5.5337512e+02
  -5.6456635e+02 -5.5938422e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.9955807e+02
   1.9110329e+02  1.8014545e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.5158203e+01
  -5.7959915e+01 -7.5057472e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  2.8337862e+00
  -6.2320697e-01 -2.0998311e-01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2213478e+01
   1.4006390e+01  1.6671818e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.4786242e+01
  -1.7168880e+01 -5.4665928e+00]]",3,recordings/3_nicolas_45.wav
1353,1353,george,"[[-838.9132    -838.9132    -838.9132    ... -630.8788    -641.0381
  -595.2335   ]
 [   0.           0.           0.        ...  116.598236   118.23509
   149.4587   ]
 [   0.           0.           0.        ...  -57.555893   -49.65486
   -59.275658 ]
 ...
 [   0.           0.           0.        ...  -17.533875   -21.753113
    -7.756686 ]
 [   0.           0.           0.        ...   -1.434675    -9.654719
     7.24102  ]
 [   0.           0.           0.        ...   -9.621554    -5.8454185
    -7.6601806]]",9,recordings/9_george_47.wav
1354,1354,yweweler,"[[-969.4162    -969.4162    -969.4162    ... -783.01666   -787.26794
  -813.68396  ]
 [   0.           0.           0.        ...  131.24326    120.33757
   104.42312  ]
 [   0.           0.           0.        ...    2.5197845  -12.37982
    -8.21183  ]
 ...
 [   0.           0.           0.        ...   -1.9777869  -10.3277645
   -11.491143 ]
 [   0.           0.           0.        ...    7.352091     2.6460252
    -8.243846 ]
 [   0.           0.           0.        ...   -7.275107   -10.264416
   -19.814419 ]]",1,recordings/1_yweweler_5.wav
1355,1355,george,"[[-7.8751746e+02 -7.8751746e+02 -7.8751746e+02 ... -6.1912891e+02
  -6.3611700e+02 -6.0759723e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2708080e+02
   1.0890341e+02  1.3242926e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.6835575e+00
  -1.0248852e+01 -8.4973278e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -5.9297972e+00
  -1.0779770e+01 -1.0296487e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.7857220e+00
   6.2639380e-01  1.1267996e-01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.1880873e+01
   3.4267490e+00 -2.7946126e+00]]",7,recordings/7_george_1.wav
1356,1356,george,"[[-8.1743658e+02 -8.1743658e+02 -8.1743658e+02 ... -6.1342712e+02
  -5.9772955e+02 -6.4042261e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.5738676e+02
   1.6919975e+02  1.4072549e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  8.4167604e+00
   5.1630265e-01  1.0191409e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.5877120e+01
  -1.3621565e+01 -1.6094597e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -4.5200915e+00
  -1.3741922e+01 -4.6721196e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.5282521e+00
  -7.5960717e+00 -3.8224928e+00]]",0,recordings/0_george_14.wav
1357,1357,george,"[[-797.37604   -797.37604   -797.37604   ... -644.6254    -537.06616
  -581.0434   ]
 [   0.           0.           0.        ...   97.728874   142.76898
   101.32486  ]
 [   0.           0.           0.        ...  -30.083492   -87.3033
   -85.37344  ]
 ...
 [   0.           0.           0.        ...  -10.385921     6.0152855
     9.543016 ]
 [   0.           0.           0.        ...    1.837666    16.596054
     8.551701 ]
 [   0.           0.           0.        ...    3.8559697   -8.352709
   -11.4998   ]]",8,recordings/8_george_48.wav
1358,1358,george,"[[-7.5843976e+02 -7.5843976e+02 -7.5843976e+02 ... -5.9061481e+02
  -5.8275012e+02 -6.0809344e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.2111098e+02
   1.3457063e+02  1.1072440e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -8.4059219e+00
  -1.0061526e+00 -6.6299791e+00]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2363241e+01
  -4.2163172e+00 -1.3625072e+01]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -3.0079603e-01
   1.2702897e+00 -8.7138481e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.4110328e+00
  -9.0923948e+00 -1.5430088e+00]]",0,recordings/0_george_42.wav
1359,1359,theo,"[[-1091.0483    -1091.0483    -1091.0483    ...  -746.9756
   -742.8661     -753.2369   ]
 [    0.            0.            0.        ...   237.57808
    237.68686     226.73888  ]
 [    0.            0.            0.        ...   -19.97367
    -28.081486    -40.234047 ]
 ...
 [    0.            0.            0.        ...    -7.887779
     -2.7400088   -14.080322 ]
 [    0.            0.            0.        ...    19.56716
     16.598598     10.575865 ]
 [    0.            0.            0.        ...    -1.3483138
     -4.839835     -6.3003364]]",2,recordings/2_theo_19.wav
1360,1360,jackson,"[[-7.2852472e+02 -7.2852472e+02 -7.2852472e+02 ... -5.3260382e+02
  -5.3651813e+02 -5.4989728e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.7378651e+02
   1.7462381e+02  1.5648804e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.1507334e+01
   1.4394180e+01  1.0224714e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.4515877e+00
  -3.0171007e-01 -3.2618651e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0034208e+01
  -2.8356171e+00 -5.4015770e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0288546e+01
  -7.7931919e+00 -1.7585665e+01]]",4,recordings/4_jackson_38.wav
1361,1361,lucas,"[[-759.91956    -759.91956    -759.91956    ... -594.8679
  -642.74695    -684.46      ]
 [   0.            0.            0.         ...   93.211
    86.22336      57.951775  ]
 [   0.            0.            0.         ...  -34.05585
     0.93211687   -2.1782308 ]
 ...
 [   0.            0.            0.         ...    6.060596
    -2.6786604    -5.4708376 ]
 [   0.            0.            0.         ...   14.834469
    14.525091      6.5724754 ]
 [   0.            0.            0.         ...    2.409308
     6.5246153    12.720873  ]]",6,recordings/6_lucas_38.wav
1362,1362,lucas,"[[-8.1658020e+02 -8.1658020e+02 -7.4417444e+02 ... -7.9361151e+02
  -7.8851587e+02 -7.5510944e+02]
 [ 0.0000000e+00  0.0000000e+00  6.5320038e+01 ...  1.0098944e+01
   1.5587154e+01 -2.0085526e+00]
 [ 0.0000000e+00  0.0000000e+00  1.2323486e+01 ... -5.8509427e-01
   4.1871605e+00 -4.6852104e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00 -1.3128002e+01 ...  5.3108674e-01
   5.9250069e+00  5.2919154e+00]
 [ 0.0000000e+00  0.0000000e+00 -4.7455206e+00 ...  1.0034215e+00
   6.5420680e+00 -1.2074686e+01]
 [ 0.0000000e+00  0.0000000e+00  3.0264621e+00 ... -3.6449802e+00
   5.8087902e+00  1.0160401e+00]]",3,recordings/3_lucas_35.wav
1363,1363,theo,"[[-1.0514009e+03 -1.0514009e+03 -1.0514009e+03 ... -7.7774744e+02
  -7.8260120e+02 -8.0295496e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.8530667e+02
   1.7304608e+02  1.6058853e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2113836e+01
  -3.0323782e+01 -2.2633810e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2354809e+01
   3.1158459e-01 -8.2958641e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -9.0455973e-01
   3.4489017e+00  1.2174777e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.7188066e+01
  -2.0329100e+01 -1.9797913e+01]]",9,recordings/9_theo_17.wav
1364,1364,george,"[[-8.3601562e+02 -8.3601562e+02 -8.3601562e+02 ... -6.1067035e+02
  -6.2052399e+02 -6.0670679e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.4999954e+02
   1.4629890e+02  1.6169077e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -2.8295422e+01
  -2.0924026e+01 -2.4262705e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.4122376e+01
  -7.9816265e+00 -7.9604015e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  6.2820768e-01
   2.7633436e+00  6.5438271e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2335163e+01
  -1.0354221e+00 -6.2479897e+00]]",5,recordings/5_george_31.wav
1365,1365,yweweler,"[[-918.7733    -918.7733    -918.7733    ... -754.0303    -767.9333
  -764.12836  ]
 [   0.           0.           0.        ...  126.217186   120.01039
   114.94252  ]
 [   0.           0.           0.        ...   26.204597    30.040487
    15.977532 ]
 ...
 [   0.           0.           0.        ...   -9.664281    -5.6548615
    -1.8412013]
 [   0.           0.           0.        ...   -6.0412254   -2.233282
     7.654002 ]
 [   0.           0.           0.        ...  -12.80921    -14.061762
    -1.3600965]]",7,recordings/7_yweweler_37.wav
1366,1366,lucas,"[[-6.57297363e+02 -6.46031128e+02 -6.22572144e+02 ... -7.53891296e+02
  -7.53933105e+02 -7.53711426e+02]
 [ 9.29659424e+01  8.61804428e+01  9.31889496e+01 ...  2.60106697e+01
   2.98157082e+01  3.20235748e+01]
 [ 1.18198147e+01 -1.90201569e+01 -3.95582504e+01 ...  1.36916647e+01
   2.03265514e+01  2.21120834e+01]
 ...
 [-1.11100698e+00  1.69321213e+01  4.49070930e-01 ...  9.74379539e+00
   1.42885895e+01  7.13110495e+00]
 [ 9.49180984e+00  1.20374260e+01  3.12156868e+00 ...  1.11009064e+01
   1.64643517e+01  7.88870144e+00]
 [ 7.15224314e+00  7.39107084e+00 -4.56642210e-01 ...  5.41305923e+00
   9.64782715e+00  4.67259789e+00]]",5,recordings/5_lucas_45.wav
1367,1367,jackson,"[[-7.3949304e+02 -7.3949304e+02 -7.3949304e+02 ... -6.0409467e+02
  -6.2889606e+02 -6.3054974e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  1.3871121e+02
   1.1750116e+02  1.1304901e+02]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  5.7668785e+01
   5.5610367e+01  4.7536873e+01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  7.5648928e-01
   6.2384844e-01 -7.2900386e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -7.8760452e+00
  -7.8356171e+00 -7.1552148e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.2955904e+01
  -1.0952159e+01 -6.2096348e+00]]",7,recordings/7_jackson_14.wav
1368,1368,lucas,"[[-905.14923   -905.14923   -905.14923   ... -795.3664    -793.2231
  -800.5467   ]
 [   0.           0.           0.        ...   72.023834    77.524635
    74.84407  ]
 [   0.           0.           0.        ...    3.0784478    1.5295608
     5.65312  ]
 ...
 [   0.           0.           0.        ...   -3.5333066   12.378914
     2.022994 ]
 [   0.           0.           0.        ...    3.9342356   15.379043
     8.074717 ]
 [   0.           0.           0.        ...  -11.633432    -8.616822
   -10.989447 ]]",9,recordings/9_lucas_23.wav
1369,1369,yweweler,"[[-977.6703    -977.6703    -977.6703    ... -773.9865    -776.74884
  -787.43787  ]
 [   0.           0.           0.        ...  139.45929    133.31529
   126.884865 ]
 [   0.           0.           0.        ...  -12.803525   -24.38692
   -21.818878 ]
 ...
 [   0.           0.           0.        ...   -8.183559    -3.121233
    -7.023284 ]
 [   0.           0.           0.        ...    8.792803     4.017802
     9.233473 ]
 [   0.           0.           0.        ...    4.741254    -2.6492682
    -2.3125963]]",2,recordings/2_yweweler_10.wav
1370,1370,george,"[[-846.1351    -846.1351    -846.1351    ... -614.27985   -620.8114
  -626.2586   ]
 [   0.           0.           0.        ...  157.5028     154.88205
   151.39188  ]
 [   0.           0.           0.        ...  -18.75502    -14.0598545
   -18.498209 ]
 ...
 [   0.           0.           0.        ...  -21.123947   -15.389866
   -19.133896 ]
 [   0.           0.           0.        ...   -8.146773    -5.3127747
     0.9465808]
 [   0.           0.           0.        ...  -16.85634    -18.211338
   -15.878133 ]]",7,recordings/7_george_22.wav
1371,1371,yweweler,"[[-991.3794    -991.3794    -991.3794    ... -788.375     -796.201
  -811.06104  ]
 [   0.           0.           0.        ...  143.70322    129.89267
   124.02765  ]
 [   0.           0.           0.        ...   -7.784404   -18.693514
    -9.642508 ]
 ...
 [   0.           0.           0.        ...   -4.6393003   -5.2577705
    -4.9724884]
 [   0.           0.           0.        ...   12.6203       8.180452
     7.487529 ]
 [   0.           0.           0.        ...    4.220848     2.2710042
    -8.211925 ]]",2,recordings/2_yweweler_5.wav
